ID,First Name,Last Name,Class Level,Desired Class,Credits,Points
63358611,Kenyon,Powers,Sophomore,COMP 110,63,93
22828665,Josiah,Hodge,Sophomore,COMP 182,61,63
42254132,Nevada,Price,Junior,COMP 110,84,243
25441650,Medge,Crane,Freshman,COMP 182,36,85
85497043,Tobias,Howard,Junior,COMP 182,47,4
21183641,Jin,Randolph,Sophomore,COMP 182,77,226
46010329,Olympia,Harvey,Junior,COMP 182,12,7
58961736,Rogan,Morris,Freshman,COMP 110,34,135
52837312,Wanda,Hendricks,Junior,COMP 100,69,78
91074976,Alma,Hogan,Grad,COMP 110,165,207
45774141,Abel,Talley,Grad,COMP 182,168,660
72516088,Burke,Sullivan,Sophomore,COMP 100,68,143
14382392,Justina,Estes,Junior,COMP 100,53,109
21328831,Carlos,Serrano,Grad,COMP 182,126,10
92144494,Nathaniel,Cherry,Sophomore,COMP 110,22,3
91957324,Jenna,Lawson,Senior,COMP 182,120,176
51957146,Chester,Mckay,Freshman,COMP 182,7,9
13999492,Rhiannon,Lester,Senior,COMP 100,120,281
98461490,Cameron,Campbell,Sophomore,COMP 110,65,143
46176318,Brenden,Kim,Sophomore,COMP 110,8,19
64159062,Hermione,Christensen,Freshman,COMP 110,0,0
27924758,Jonas,Anderson,Grad,COMP 100,174,515
50104727,Asher,Johns,Sophomore,COMP 182,50,176
18967683,Rigel,Noble,Sophomore,COMP 100,15,19
47923819,Keelie,Burch,Freshman,COMP 110,37,40
77904039,Lysandra,Little,Junior,COMP 100,80,244
93118196,Briar,Hoffman,Grad,COMP 182,49,97
66737952,Eagan,Hardin,Sophomore,COMP 100,0,0
30798978,Ruby,Livingston,Freshman,COMP 182,5,3
79154316,Michelle,Lang,Freshman,COMP 182,38,113
82299930,Shelley,Curtis,Sophomore,COMP 110,11,20
7667587,Tyrone,Abbott,Freshman,COMP 100,10,13
72863596,Medge,Booker,Grad,COMP 100,111,119
20224930,Tamara,Martinez,Sophomore,COMP 110,40,126
14007750,Brady,Aguirre,Junior,COMP 182,33,17
63402237,Iola,Giles,Grad,COMP 182,122,190
90283542,Addison,Rojas,Sophomore,COMP 110,7,14
50540425,Veronica,Woodward,Sophomore,COMP 110,44,130
58322930,Dahlia,English,Grad,COMP 100,131,337
2506675,Omar,Lowery,Sophomore,COMP 182,57,141
86497679,Yoshio,Preston,Freshman,COMP 110,3,1
209873,Camden,Clay,Freshman,COMP 182,20,38
30204948,Jayme,Sparks,Junior,COMP 110,110,301
77659299,Gil,Douglas,Senior,COMP 182,92,140
15335147,Orla,Meadows,Senior,COMP 110,87,132
5458928,Sopoline,Warren,Senior,COMP 100,106,385
82999487,Valentine,Kane,Junior,COMP 110,22,37
45181802,Deanna,Martinez,Senior,COMP 100,33,96
2609192,Lillith,Phelps,Grad,COMP 100,95,280
46382599,Brittany,William,Freshman,COMP 100,32,35
244870,Idona,Paul,Sophomore,COMP 110,35,77
99304649,Quin,Mejia,Freshman,COMP 182,38,45
68625671,Nadine,Dean,Sophomore,COMP 182,61,233
75680679,Marvin,Brock,Sophomore,COMP 110,27,12
77520573,Mariko,Beasley,Grad,COMP 100,199,479
15316720,Guinevere,Cohen,Grad,COMP 182,121,398
78872127,Yvonne,Olson,Senior,COMP 100,63,177
53586031,Dolan,Hardy,Senior,COMP 100,48,80
44737886,Piper,Keith,Freshman,COMP 110,11,23
69780338,Warren,Mack,Senior,COMP 182,100,392
20541964,Lars,Le,Junior,COMP 100,40,146
2982908,Lee,Harper,Grad,COMP 100,186,684
34501891,Dane,Andrews,Freshman,COMP 100,23,11
31202063,Lacy,Chang,Senior,COMP 100,57,226
2473799,Xandra,Turner,Junior,COMP 100,20,68
34278627,Vera,Lara,Sophomore,COMP 100,40,3
74907158,Ruth,Goodman,Sophomore,COMP 100,77,263
43050012,Briar,Wilkins,Sophomore,COMP 100,48,174
57361158,Quinlan,Knowles,Sophomore,COMP 100,5,6
33399818,Allistair,Boyle,Junior,COMP 100,64,151
55897994,Kaye,Carroll,Sophomore,COMP 110,47,130
58182654,Hillary,Ochoa,Sophomore,COMP 110,15,43
53543186,Aristotle,Goff,Sophomore,COMP 182,63,62
51097475,Dora,Farrell,Freshman,COMP 182,36,83
1242905,Halee,Livingston,Freshman,COMP 110,17,64
83194852,James,Logan,Senior,COMP 110,95,58
85914742,Thor,Wolf,Sophomore,COMP 100,60,81
4108133,Noble,Holt,Senior,COMP 182,51,127
73529050,Deirdre,Mercado,Sophomore,COMP 110,43,165
51778212,Leilani,Wise,Junior,COMP 182,15,20
18303904,Hyatt,Ratliff,Freshman,COMP 182,27,25
18436152,Teagan,Mcconnell,Junior,COMP 110,89,149
32378334,Uma,Blake,Freshman,COMP 182,21,7
71451738,Megan,Sykes,Junior,COMP 182,12,16
87242243,Bradley,Baker,Grad,COMP 110,148,454
16373727,Oleg,Snider,Freshman,COMP 182,20,29
32358907,Pearl,Holmes,Senior,COMP 182,103,207
12139119,Rhonda,Logan,Junior,COMP 182,112,72
64348457,Ryder,Rowland,Sophomore,COMP 100,19,12
6893341,Nina,Johnston,Grad,COMP 100,191,223
37958563,Tanisha,Cleveland,Grad,COMP 110,12,16
59449369,Serena,Coffey,Freshman,COMP 110,3,7
92511690,Walker,Goodwin,Sophomore,COMP 182,74,135
61068564,Camden,Hamilton,Senior,COMP 182,117,119
93212296,Justin,Hawkins,Sophomore,COMP 100,51,165
70480337,Rashad,Bender,Senior,COMP 100,121,401
1486566,Dale,Bean,Grad,COMP 100,108,273
53089621,Martha,Peterson,Sophomore,COMP 182,54,145
5257827,Mallory,Richard,Junior,COMP 182,14,21
47077578,Hayes,Levine,Senior,COMP 110,80,104
37775129,Calista,Head,Grad,COMP 100,136,450
56966997,Mufutau,Schroeder,Freshman,COMP 100,11,1
12688984,Harper,Leon,Freshman,COMP 100,1,0
82327536,Tad,Tyson,Junior,COMP 110,9,6
38773179,Guy,Levine,Freshman,COMP 110,3,2
56251769,Rose,Mccall,Freshman,COMP 110,16,60
14339515,Byron,Ashley,Freshman,COMP 100,28,88
35817482,Hope,Riggs,Junior,COMP 182,65,233
16067909,Tarik,Reynolds,Freshman,COMP 182,17,42
91027559,Griffith,Murray,Junior,COMP 182,98,210
95669677,Asher,Snyder,Sophomore,COMP 182,18,43
98439700,Bert,Hudson,Junior,COMP 182,117,243
47420578,Denise,Huff,Sophomore,COMP 100,6,0
64132337,Cameron,Mccarty,Freshman,COMP 100,0,0
16135791,Basil,Fields,Sophomore,COMP 110,50,66
43624423,Xyla,Ray,Senior,COMP 182,134,284
99429689,Kelly,Stuart,Sophomore,COMP 182,36,141
84838644,Jordan,Burks,Junior,COMP 110,75,222
32436126,Felix,Morrow,Grad,COMP 100,132,187
74400898,Paul,Fox,Junior,COMP 100,6,17
36752581,Rinah,Payne,Senior,COMP 182,43,35
87006247,Shafira,Browning,Freshman,COMP 100,37,68
19511012,Rachel,Marks,Junior,COMP 100,73,117
95495754,Clayton,Benjamin,Freshman,COMP 100,33,111
27325756,Faith,Black,Junior,COMP 182,118,212
69174277,Jorden,Dalton,Sophomore,COMP 110,74,150
61121005,Keelie,Mcdaniel,Grad,COMP 110,123,233
90535479,Neil,Harding,Junior,COMP 182,74,288
44488035,Kadeem,Pierce,Grad,COMP 100,30,102
44769978,Bree,Sherman,Junior,COMP 182,105,399
78840323,Erasmus,Bates,Grad,COMP 182,132,88
66033260,Rose,Potts,Junior,COMP 100,64,155
83482954,Wilma,Harrell,Grad,COMP 110,185,613
3973975,Kyle,Foley,Freshman,COMP 110,28,101
66647353,Richard,Summers,Freshman,COMP 100,10,14
14343843,Devin,Case,Junior,COMP 182,101,69
31494037,Ivory,Rush,Grad,COMP 100,112,77
18272709,Cailin,Miller,Freshman,COMP 110,6,20
3816715,Quinlan,Mcfarland,Sophomore,COMP 182,55,44
65730949,Yuri,Craft,Senior,COMP 100,55,86
77042579,Craig,Hobbs,Junior,COMP 100,0,0
28917565,Sydnee,Odonnell,Junior,COMP 182,32,16
23094218,Medge,Logan,Grad,COMP 182,197,522
26136763,Margaret,Mack,Senior,COMP 110,99,292
48658092,Hayes,Mayer,Junior,COMP 182,69,172
35035568,Nero,Hatfield,Junior,COMP 100,119,395
39277115,Regan,Nash,Freshman,COMP 110,16,46
37504036,Tatyana,Bryant,Senior,COMP 110,124,94
50162060,Palmer,Hutchinson,Sophomore,COMP 182,30,55
28445056,Charissa,Palmer,Freshman,COMP 182,13,35
85153598,Flynn,Puckett,Freshman,COMP 182,22,5
52344266,Inez,Vazquez,Junior,COMP 182,14,51
88730494,Shana,Humphrey,Sophomore,COMP 100,31,65
7641156,Garrison,Sharp,Grad,COMP 100,121,327
21575970,Uriah,Sanchez,Junior,COMP 100,114,404
39177636,Benjamin,Ayala,Senior,COMP 100,15,34
5790791,Melvin,Orr,Freshman,COMP 100,35,126
79469438,Macy,Perkins,Freshman,COMP 100,15,45
97769920,Lane,Montoya,Senior,COMP 100,35,33
48094898,Lucian,Massey,Senior,COMP 100,17,67
831935,Courtney,Prince,Grad,COMP 100,127,85
29208124,Emma,Ramirez,Junior,COMP 100,3,0
46214199,Rogan,Christian,Freshman,COMP 110,28,54
19068769,Cassidy,Rivera,Junior,COMP 100,6,23
86081588,Leandra,Harrison,Grad,COMP 110,140,219
38429752,Cade,Hart,Sophomore,COMP 182,48,5
64949224,Valentine,Pacheco,Senior,COMP 100,88,276
62279544,Eleanor,Brooks,Senior,COMP 182,99,233
14056099,Aubrey,Lewis,Freshman,COMP 182,37,20
67902885,Gemma,Franco,Junior,COMP 182,54,34
90906679,Galvin,Graham,Freshman,COMP 100,0,0
34730721,Akeem,Morgan,Senior,COMP 110,142,108
74756396,Josephine,Rodgers,Sophomore,COMP 100,20,52
28255973,Keane,Martinez,Sophomore,COMP 100,21,25
40660515,Caleb,Gould,Junior,COMP 110,111,227
85668277,Sebastian,David,Freshman,COMP 110,14,7
86298990,Ulla,Walls,Senior,COMP 182,28,15
1517819,Nelle,Fields,Freshman,COMP 100,14,11
9589152,Joy,Copeland,Grad,COMP 182,188,657
95029449,Denton,Head,Senior,COMP 110,24,4
75897250,Darius,West,Grad,COMP 182,59,201
60955331,Nehru,Solis,Junior,COMP 182,19,53
34246363,Nerea,Ward,Freshman,COMP 182,7,19
55726563,Emerson,Fischer,Junior,COMP 182,14,10
51599147,Pandora,Kelly,Grad,COMP 100,78,96
18018447,Ruby,Kennedy,Sophomore,COMP 110,31,77
16499802,Allistair,Dunn,Junior,COMP 100,40,97
63889890,Wanda,Kidd,Grad,COMP 110,20,57
60173667,Brynne,Faulkner,Freshman,COMP 182,34,0
82328227,Curran,Ford,Freshman,COMP 182,33,51
37391031,Zia,James,Freshman,COMP 100,14,28
57768173,Ocean,Goff,Junior,COMP 110,101,119
30058213,Summer,Keith,Grad,COMP 110,66,1
40066142,Bree,Fuentes,Freshman,COMP 110,9,7
76922035,Wyatt,Hawkins,Sophomore,COMP 110,25,89
87399273,Moana,Duke,Senior,COMP 100,113,399
85614052,Xerxes,Horne,Grad,COMP 100,149,575
25594841,Giselle,Osborne,Grad,COMP 182,5,13
96095203,Bradley,Eaton,Freshman,COMP 182,11,7
65009638,Grant,Adkins,Grad,COMP 100,163,563
98880990,Rajah,Roman,Senior,COMP 182,49,69
98352452,Marsden,Maldonado,Sophomore,COMP 110,19,70
16335909,Armando,Sloan,Freshman,COMP 182,13,46
35587788,Joseph,Martin,Sophomore,COMP 100,58,76
66511104,Athena,England,Senior,COMP 110,0,0
7176226,Natalie,Juarez,Junior,COMP 100,8,24
86922285,Shannon,Santana,Grad,COMP 182,139,320
22099325,Tatyana,Valdez,Junior,COMP 110,52,44
9526289,Demetria,Murphy,Sophomore,COMP 110,11,2
8135486,Eagan,Perry,Junior,COMP 182,21,73
11313874,Indigo,Glenn,Junior,COMP 110,45,49
50294762,Hope,Wolf,Grad,COMP 182,105,413
16622634,Roanna,Bradley,Freshman,COMP 110,22,12
61028802,Karyn,Strong,Freshman,COMP 182,20,17
70531272,Regina,Davidson,Grad,COMP 100,148,165
16421106,Hashim,Petersen,Grad,COMP 182,43,47
41268239,Quinlan,Walls,Sophomore,COMP 182,55,214
62583265,Kibo,Stout,Junior,COMP 100,108,364
43439958,Karina,Hays,Junior,COMP 182,30,6
72685913,Blythe,Sullivan,Sophomore,COMP 110,68,221
2270353,Olga,Burch,Freshman,COMP 100,20,27
36120794,Connor,Armstrong,Grad,COMP 110,28,90
76460388,Ann,Strickland,Senior,COMP 100,119,146
47033289,Thaddeus,Harris,Grad,COMP 110,198,657
36740431,Ezekiel,Wade,Grad,COMP 110,35,26
65460174,Kirby,Delaney,Sophomore,COMP 110,53,6
92555360,Patience,Valenzuela,Grad,COMP 100,27,1
17925050,Sierra,Sears,Freshman,COMP 182,1,0
46308812,Kendall,Brady,Grad,COMP 182,66,142
63194305,Jacob,Henson,Junior,COMP 182,44,118
99655422,Avram,Velasquez,Junior,COMP 100,87,192
88625917,George,Turner,Freshman,COMP 110,0,0
41287646,Patience,Gardner,Grad,COMP 182,113,411
70082283,Erin,Dotson,Senior,COMP 110,133,456
41871464,Evangeline,Francis,Sophomore,COMP 100,73,157
29086808,Breanna,Franklin,Freshman,COMP 182,28,61
6973510,Sylvia,Lopez,Grad,COMP 100,117,90
25365695,Galena,Dillard,Senior,COMP 182,65,243
99755988,Raphael,Oliver,Sophomore,COMP 110,75,237
94327680,Emma,Wallace,Sophomore,COMP 110,75,155
42541175,Rebekah,Wong,Freshman,COMP 182,14,31
56421958,Colin,Fitzgerald,Senior,COMP 100,89,284
97562129,Sloane,Jacobson,Grad,COMP 100,57,97
30389261,Daryl,Flynn,Grad,COMP 182,49,148
82614656,Cherokee,Todd,Sophomore,COMP 100,43,75
52165312,Rama,Sawyer,Freshman,COMP 110,3,1
56658977,Shelley,Frank,Senior,COMP 110,139,516
78557673,Leo,Underwood,Sophomore,COMP 100,23,89
24575320,Josiah,Campos,Senior,COMP 182,28,101
38979289,Dennis,Higgins,Senior,COMP 100,69,96
54994894,Taylor,Castaneda,Grad,COMP 100,26,47
58315584,Hilel,Figueroa,Senior,COMP 100,89,235
40302582,Ria,Gilmore,Junior,COMP 100,10,38
21942598,Jemima,Hansen,Senior,COMP 110,13,20
49225862,Duncan,Smith,Junior,COMP 182,40,150
59728680,Ria,Humphrey,Freshman,COMP 182,21,49
25614228,Wynne,Mendez,Sophomore,COMP 182,34,94
13216765,Lawrence,Rasmussen,Junior,COMP 100,97,334
40440525,Tanisha,Foley,Senior,COMP 182,149,282
34176555,Megan,Kim,Freshman,COMP 182,24,73
40964170,Wallace,Calhoun,Freshman,COMP 110,4,5
37727807,Fay,Church,Junior,COMP 110,100,341
50939679,Louis,Walters,Grad,COMP 100,173,37
72073092,Yetta,Blanchard,Freshman,COMP 110,7,9
30453844,Zelda,Ward,Senior,COMP 100,146,127
54227668,Brianna,Santiago,Junior,COMP 100,116,109
70326939,Briar,Peck,Sophomore,COMP 182,73,32
6170723,Katell,Davenport,Junior,COMP 182,50,182
64744298,Ira,Brooks,Senior,COMP 100,74,26
63979530,Desiree,Church,Freshman,COMP 110,22,60
57674081,Devin,Bryant,Grad,COMP 100,19,7
21508865,Uma,Boyle,Senior,COMP 100,103,71
96818704,Brenden,Delacruz,Senior,COMP 100,107,13
43677915,Lucy,Branch,Junior,COMP 100,70,268
99330526,Yuri,Fisher,Senior,COMP 100,34,15
26900642,Jana,Willis,Sophomore,COMP 100,32,121
84499150,Drew,Sparks,Senior,COMP 182,64,149
42164138,May,Craig,Grad,COMP 110,24,60
2161967,Orson,Chang,Grad,COMP 182,53,189
57912131,Palmer,Melton,Senior,COMP 100,38,26
24158977,Brooke,May,Senior,COMP 182,154,257
78259386,Galvin,Sweeney,Junior,COMP 110,113,137
47024209,Alvin,Gilliam,Senior,COMP 182,60,184
9047997,Darryl,Blackwell,Grad,COMP 110,130,210
98697913,Rahim,Price,Grad,COMP 182,94,207
6719969,Sebastian,Faulkner,Senior,COMP 110,112,327
20489035,Caldwell,Anthony,Junior,COMP 100,65,44
10531990,Hamilton,Sargent,Sophomore,COMP 110,53,134
49780660,Andrew,Green,Junior,COMP 182,52,98
6944352,Rafael,Tran,Junior,COMP 100,5,17
18989317,Kenneth,Mccray,Senior,COMP 182,119,411
86291232,Davis,Whitaker,Sophomore,COMP 110,55,3
89118613,George,Noel,Sophomore,COMP 182,22,19
41219919,Malik,Erickson,Junior,COMP 182,13,51
56546591,Libby,Burke,Sophomore,COMP 100,2,5
69547682,Shad,Saunders,Junior,COMP 100,14,22
69494074,Quintessa,Hardy,Grad,COMP 100,10,18
47705246,Tashya,Dixon,Sophomore,COMP 100,10,22
55110883,Daquan,Rivas,Grad,COMP 100,112,331
71429700,Lyle,Conway,Senior,COMP 110,66,12
89060579,Irene,Mcgee,Grad,COMP 182,93,151
2379580,Zahir,Steele,Grad,COMP 182,155,534
54204133,Elliott,Chen,Grad,COMP 182,179,251
97138519,Yolanda,Tillman,Junior,COMP 100,9,10
48350910,Kennedy,Franks,Sophomore,COMP 100,73,79
77166724,Calista,Munoz,Freshman,COMP 100,39,138
69926176,Morgan,Casey,Grad,COMP 100,58,186
39702441,Clark,Mckee,Sophomore,COMP 100,1,0
84244706,Jessamine,Jarvis,Junior,COMP 182,4,12
23941849,Hayfa,Slater,Grad,COMP 110,44,143
94800960,Candice,Monroe,Sophomore,COMP 100,28,37
91710259,Haley,Burke,Grad,COMP 110,132,60
58918330,Fletcher,Marks,Freshman,COMP 110,36,28
80354908,Clayton,Dyer,Junior,COMP 100,45,172
76460971,Lane,Garcia,Senior,COMP 110,11,23
94973722,Griffin,Atkinson,Senior,COMP 182,57,48
46780889,Desirae,Roach,Freshman,COMP 110,21,54
95021075,Tucker,Goodman,Senior,COMP 110,32,78
50966716,Noelani,Schmidt,Sophomore,COMP 182,66,215
29177256,Kasimir,Pena,Sophomore,COMP 110,17,23
60687325,Louis,Maddox,Freshman,COMP 110,17,42
1436105,TaShya,May,Senior,COMP 182,149,59
26316938,Ali,Albert,Freshman,COMP 182,6,4
95750753,Ramona,Lancaster,Senior,COMP 100,49,103
50825336,Ruby,Robinson,Junior,COMP 100,2,4
82423271,Vivian,Parrish,Junior,COMP 110,54,185
72161809,Zephania,Terry,Grad,COMP 100,191,638
3776878,Ivor,Daniel,Grad,COMP 182,189,136
98832735,Quyn,Odonnell,Freshman,COMP 100,28,68
6850164,Sopoline,Church,Sophomore,COMP 182,58,84
44881060,Jonas,Page,Senior,COMP 110,44,130
5274152,Barry,Aguirre,Senior,COMP 182,44,111
83644742,Uriel,Carroll,Sophomore,COMP 100,74,41
11810975,Dacey,Meyer,Freshman,COMP 100,15,20
94087525,Flavia,Mason,Sophomore,COMP 100,70,62
37034790,Nerea,Nielsen,Sophomore,COMP 182,74,142
51950931,Darius,Knowles,Freshman,COMP 100,34,54
72327232,Henry,Simon,Junior,COMP 182,38,115
54616403,Marny,Emerson,Junior,COMP 110,56,168
93692058,Eagan,Andrews,Grad,COMP 110,106,144
45471623,Karleigh,Howe,Senior,COMP 182,66,235
60945681,Hilda,Gaines,Sophomore,COMP 182,23,54
3871155,Germaine,Wiggins,Sophomore,COMP 182,6,14
43697185,Kevin,Bishop,Grad,COMP 100,21,56
6888446,Caesar,Day,Senior,COMP 182,6,20
73930179,Kyra,Casey,Senior,COMP 100,79,219
91505352,Stella,Jones,Senior,COMP 100,138,228
48731294,Cameron,Huber,Junior,COMP 100,22,23
1663504,Stephanie,Walton,Junior,COMP 100,23,66
16212455,Janna,Chapman,Grad,COMP 110,77,91
89711342,Shellie,Hutchinson,Freshman,COMP 100,10,17
95470564,Indira,Knowles,Senior,COMP 100,42,116
71026012,Brock,Stanley,Freshman,COMP 100,1,0
91926749,Maisie,Carson,Junior,COMP 182,58,37
56046625,Otto,Garrett,Junior,COMP 182,33,89
19622279,Luke,Roberts,Freshman,COMP 110,3,6
2761854,Stephen,Graham,Senior,COMP 100,14,12
72193031,Zenaida,Aguirre,Grad,COMP 100,41,155
60477002,Tanya,Snyder,Senior,COMP 182,69,71
74861908,Tad,Tyler,Junior,COMP 110,112,348
18782197,Jeremy,Bright,Sophomore,COMP 110,74,205
19146036,Dante,Jones,Freshman,COMP 100,4,5
81241424,Rigel,Valentine,Junior,COMP 110,37,107
17415264,Isadora,Henry,Senior,COMP 182,136,359
32670098,Pearl,Dyer,Sophomore,COMP 100,65,195
75174114,Hope,Collins,Grad,COMP 182,125,340
85035997,Hillary,Bartlett,Senior,COMP 110,136,479
32092548,Justin,Vaughn,Freshman,COMP 110,26,7
43794237,Dana,Spencer,Sophomore,COMP 182,49,108
68212083,Conan,Park,Grad,COMP 100,173,494
12768840,Jason,Fischer,Freshman,COMP 100,21,25
11167462,Keane,Atkinson,Junior,COMP 110,50,193
94476578,Deacon,Elliott,Sophomore,COMP 110,4,5
44469385,Cyrus,Mcclain,Grad,COMP 110,47,126
67152081,Teagan,Hoffman,Junior,COMP 110,16,40
70704682,Shelley,Hopkins,Senior,COMP 100,46,120
40255746,Brent,Cleveland,Grad,COMP 110,76,218
45034606,Amelia,Woodard,Junior,COMP 182,76,243
37537061,Ursa,Stone,Senior,COMP 182,67,201
93414909,Devin,Sanford,Sophomore,COMP 100,3,8
34353463,Kiona,Palmer,Grad,COMP 182,194,140
33575131,Heidi,Craig,Freshman,COMP 110,33,18
59590857,Britanni,Ramsey,Senior,COMP 110,121,42
74563631,Alfonso,Simmons,Senior,COMP 100,8,11
37840897,Cade,James,Senior,COMP 182,35,94
7838502,Zachery,Sykes,Junior,COMP 100,78,92
3820978,Kay,Hayes,Junior,COMP 182,11,40
28220956,Geoffrey,Whitaker,Grad,COMP 182,129,483
33873735,Quinn,Macias,Grad,COMP 110,191,356
67868020,Ann,Stephens,Sophomore,COMP 100,38,96
62967546,Todd,Martin,Junior,COMP 182,116,122
80081024,Irma,Rodgers,Senior,COMP 110,55,166
33641769,Kelly,Lott,Senior,COMP 110,61,23
11864873,Herrod,Burton,Junior,COMP 182,41,155
88723425,Cheyenne,Stafford,Junior,COMP 100,108,59
84160059,Melanie,Soto,Sophomore,COMP 110,56,24
78037831,Plato,Mejia,Sophomore,COMP 100,11,32
12033373,Garrison,Colon,Freshman,COMP 100,13,30
99722425,Amena,Leonard,Sophomore,COMP 100,21,15
88281869,Macon,Blake,Freshman,COMP 110,14,32
41907394,Curran,Mckinney,Sophomore,COMP 182,40,7
37470586,Jonah,Delacruz,Senior,COMP 182,38,97
52305127,Dylan,Lara,Grad,COMP 110,138,62
94808656,Fletcher,Reid,Sophomore,COMP 100,71,145
39952371,Selma,Hinton,Grad,COMP 110,54,121
46911528,Christian,Strong,Freshman,COMP 100,10,24
11821560,Hedwig,Hensley,Sophomore,COMP 110,27,57
77525575,Leslie,Hood,Grad,COMP 182,169,479
9371903,Allen,Leonard,Sophomore,COMP 100,21,20
10929353,Mark,Patton,Sophomore,COMP 110,58,190
68641535,Rafael,Boone,Junior,COMP 100,26,17
12742833,Fredericka,Ratliff,Senior,COMP 182,9,35
91412235,Ali,Bender,Grad,COMP 182,66,111
9555343,Genevieve,Shaffer,Senior,COMP 110,6,22
10468282,Eleanor,Pena,Freshman,COMP 182,3,3
86210605,Xyla,Tyler,Senior,COMP 110,21,20
30785374,Russell,Phillips,Grad,COMP 100,21,53
52281281,Judah,Stafford,Senior,COMP 182,123,30
56299658,Ingrid,Peterson,Grad,COMP 182,68,206
34530675,Richard,David,Sophomore,COMP 100,43,106
95012194,Branden,Bonner,Senior,COMP 100,61,164
32216023,Jonas,Baird,Grad,COMP 100,116,34
27702317,Winifred,Howell,Junior,COMP 100,29,21
16158764,Margaret,Kim,Junior,COMP 110,42,89
78376034,Althea,Romero,Grad,COMP 110,140,49
13816147,Zenia,Buckley,Freshman,COMP 100,26,21
38364851,Brynn,Buckley,Junior,COMP 182,2,6
33745511,Sigourney,Mcmahon,Sophomore,COMP 100,67,233
38550800,Macey,Mccray,Sophomore,COMP 182,77,86
94004710,Jena,Oliver,Grad,COMP 182,127,438
34168764,Caldwell,Fuller,Sophomore,COMP 182,56,208
92538609,Tanisha,Poole,Grad,COMP 182,168,617
99252311,Jade,Kennedy,Freshman,COMP 182,0,0
77708104,Yetta,Schroeder,Junior,COMP 100,66,260
31796862,Isaiah,Witt,Junior,COMP 182,43,3
50743175,Julian,Mckinney,Junior,COMP 100,109,290
10799637,Judith,Griffith,Junior,COMP 100,118,255
23508564,Avram,Bender,Junior,COMP 100,116,353
93140713,Lance,Sargent,Freshman,COMP 100,18,4
45446749,Amir,Simmons,Senior,COMP 182,100,118
66282993,Camille,Walters,Grad,COMP 182,181,400
96353778,Kennan,Cummings,Freshman,COMP 100,21,56
48036329,Orli,Baldwin,Sophomore,COMP 182,24,90
30400106,Raven,Rodgers,Junior,COMP 100,82,327
7179771,Herrod,Hendricks,Freshman,COMP 182,14,20
38502580,Jennifer,Mckee,Freshman,COMP 100,32,18
44225944,Finn,Jordan,Sophomore,COMP 110,12,34
96187788,Jayme,Alvarez,Junior,COMP 100,119,118
50043084,Drew,Dean,Senior,COMP 100,137,528
27360238,Leah,Cross,Junior,COMP 182,75,48
68752643,Kyle,Hyde,Freshman,COMP 182,1,0
4098985,Signe,Newman,Freshman,COMP 182,36,3
96193837,Autumn,Casey,Grad,COMP 182,68,92
34890626,Cyrus,Joseph,Freshman,COMP 110,30,42
4413789,Velma,Ballard,Senior,COMP 100,96,323
86083781,Aiko,Massey,Sophomore,COMP 100,22,16
28087003,Gareth,Lindsey,Sophomore,COMP 182,8,21
92787743,Giacomo,Ratliff,Junior,COMP 100,59,151
26512597,Harper,Mccoy,Sophomore,COMP 110,39,75
75234403,Julie,Alvarado,Sophomore,COMP 110,68,229
37383619,Addison,Dodson,Freshman,COMP 110,8,0
27690053,Arthur,Robertson,Freshman,COMP 110,21,77
87854576,Maite,Vincent,Junior,COMP 110,40,33
58123435,Mara,Glenn,Senior,COMP 100,1,2
41613263,Alden,Coffey,Freshman,COMP 100,37,67
51856932,Yardley,Kemp,Grad,COMP 100,101,342
78727811,Cherokee,Walton,Freshman,COMP 182,10,3
46206275,Dolan,Wyatt,Sophomore,COMP 182,51,10
57546409,Thor,Murray,Junior,COMP 110,80,180
83340920,Morgan,Blackwell,Sophomore,COMP 110,23,32
45872932,Britanni,Boone,Freshman,COMP 100,22,32
51576141,Cody,Travis,Junior,COMP 100,24,71
40063062,Noah,Velez,Sophomore,COMP 100,8,29
34839464,Kalia,Nixon,Grad,COMP 182,12,21
58615930,Wallace,Walls,Grad,COMP 100,151,592
96543001,Nathan,Ferguson,Junior,COMP 100,111,294
2807281,Mason,Weaver,Sophomore,COMP 182,42,147
66575871,Ursa,Frederick,Grad,COMP 182,43,25
33264676,Phyllis,Glenn,Freshman,COMP 182,4,9
93834253,Morgan,Bonner,Senior,COMP 110,152,598
23452712,Blaine,Hodges,Junior,COMP 110,56,52
65110017,Lucian,Andrews,Sophomore,COMP 182,11,12
65878484,Thor,York,Freshman,COMP 110,10,25
80616660,Grant,Benjamin,Sophomore,COMP 100,79,261
39152626,Kasimir,Crane,Freshman,COMP 182,7,19
20864800,Kiona,Gonzalez,Freshman,COMP 182,25,86
41372363,Susan,Foreman,Senior,COMP 182,35,11
67786598,Shannon,Velez,Sophomore,COMP 100,33,2
72432711,Jared,Hansen,Freshman,COMP 110,3,10
